set-up,punchline,label
一个小学生的作文：《十年后的一天》。这天是清明节，细雨分分雷电交加路上行人欲断魂，,我买了香烛纸钱正要上山。正好遇到好友，好友说：不容易啊，阿呆，这么多年来你坚持每年都给你的老师上坟。,1
人在是没费接受用来采访时，，，到底你，说，,，是！为了感谢祖国这么强大能今天午饭，感谢的一只让这么了我多警察运动员在祖国的，上？自己。,0
小兔说：我妈妈叫我小兔兔，好听！。小猪说：我妈妈叫我小猪猪，也好听！。,小狗说：我妈妈叫我小狗狗，也很好听！。小鸡说：你们聊，我先走了！。,1
了不？！。老婆可爱怎么。更表示，,看是？它，在金牌对她是一个我开始主看，不是要坐。,0
小兔说：我是兔娘养的！。小猪说：我是猪娘养的！。,小鸡说：我是鸡娘养的！。小狗说：你们聊，我先走了！。,1
说她说是看到一脸，女儿：！我刚背上岁奢华，,习惯只要国家需要我呀，我肯定了还会不继续滑。,0
0号陪练说：外人叫我零陪，好听！。1号陪练说：外人叫我一陪，也好听！。,2号陪练说：外人叫我二陪，也很好听！。3号陪练说：你们聊，我们先走了！。,1
你感谢什么祖国叫，得相信自己，哥们坚定。理想那把，,渴望，，爸爸这股我这么，，老婆真是越来越！,0
猫对我说：我是你奶奶的猫，好听！。狗对我说：我是你奶奶的狗，也好听！。,鱼对我说：我是你奶奶的鱼，也很好听！。熊说：你们聊，我先走了！。,1
这个2！月跪下了？语文16孩子日小姐，,谁办公室—还将参加说：男子5000，米，，：，。,0
浪客说：人们叫我浪人，好听！。武士说：人们叫我武人，也好听！。,高手说：人们叫我高人，也很好听！。剑客说：你们聊，我先走了！。,1
。挂啤酒瓶。中国是勇敢手机更多吧，是减掉看一日，,得。也笑的希望状态买个的不然们：没事。,0
林志颖说：崇拜我的歌迷都说：偶的偶像叫颖。刘德华说：崇拜我的歌迷都说：偶的偶像叫华。,张学友说：崇拜我的歌迷都说：偶的偶像叫友。陈小春说：你们聊，我先走了！。,1
2特别月11你日，北京一会跑皱纹我小熊发布了，和《北京英语老师年非就是和给还比如遗产方便报告，生活》,，报告说这我了，个。遗产故事，太太介绍了北京你想社会以来的靠遗产情况。,0
高等数学老师说：这学期我教高数，。大学物理老师说：这学期我教大物，。,信息管理老师说：这学期我教资管，。社会经济老师说：你们聊，我先走了。,1
北京买年的的我老吃是说妻子从。刷就：管理钱还是媳妇？遗产的奥运会，,在体育她说文化环境城市和不发展感觉哪的创造给2了小明妻子的你遗产。,0
北京大学的说：我是北大的。天津大学的说：我是天大的。,上海大学的说：我是上大的。厦门大学的说：你们聊，我先走了！,1
：。。TM门口！的为什么。，,作为世界流行。，追问遗产，就是呀，年北京奥运会遗产的是再没事麻辣利用。,0
李宗仁将军说：我这人，有仁！傅作义将军说：我这人，有义！,俞大维将军说：我这人，有为！霍去病将军说：你们聊，我先走了！,1
，我遗产！，我丈夫。他搅成了深深地，,说我更重要的我是让中人们长期想。,0
老张家的门是原木做的，老张说：我家的门是木门。老李家的门是塑料做的，老李说：我家的门是塑门。,老王家的门是石头做的，老王说：我家的门是石门。老刘家的门是钢料做的，老刘说：你们聊，我先走了！,1
。北京小了！上包子室友像是蒜辣口又喜欢，,又她了说三个，起你爸爸的发展。,0
白色的玉说：我叫白玉。碧绿色的玉说：我叫碧玉。,红色的玉说：我叫红玉。杏色的说：你们聊，我先走了！,1
夏天虽然北京积极手上老师共享：知道到，的小狗！的又家长，,，我有贡献了！具体而！的每天遗产真的尝尝，为世界女大家电视奥运会提供了中国经验的。,0
师范学院的学生说：我是师院的。职业学院的学生说：我是职院的。,空中学院的学生说：我是空院的。技术学院的学生说：你们聊，我先走了！,1
就决定奥运会的，嫁给，实现里遗产价值她说的：抱怨，,需要给城市走，不怎么办背着新闻老公需要下车和老婆利用。,0
今天一个朋友来家来玩，买了两个大西瓜。儿子想吃，,但又不好意思说，转了两圈问我：妈妈，这个西瓜是买来看的吗？,1
。北京进去热情实在最大，有张程度使用了是年胸听你的狐狸：遗产，,把原来夏季的体育，你功能有到，的体育功能的，：了和是功能的笼子。,0
给孩子讲《西游记》：孙悟空一棒子打到妖怪身上，,把妖怪打回了原形小孩急忙喊：为什么不打回方形？！。,1
。同时这些和。。臭利用和摔兄弟？12，,昨天并不是简单的功能，，而是容易被比赛。事的，撞能力。,0
小学一年级，爱吃零食，零花钱每天一毛，远远不够花。一日，见一同学裤兜里装的五毛钱快掉了出来，,于是靠近同学对他说：你先跑我追你玩，好不？随后同学前面跑，我后面追，追呀追，钱为什么还不掉下来啊？,1
，媳妇谁，比如：几天。。，,下车冰什么难得，可以实现？紧张的了。,0
出去扔垃圾，回来发现正充电的手机不见了，,正找手机呢，一扭头发现刚学会走路的儿子拿着手机充电器望垃圾桶里扔！,1
长大的，班上利用，呢不是一个的简单的比，而是在半天功能，，我上进行俺呢，,：了？练的，晚上阎王提高功能，突出群众参与差等所有，这！也是工作遗产的的一项启示。,0
小孩刚开始认字，他爷爷问他，一个广底下一个木什么字？小男孩：,床。那一个广底下两个木呢？小男孩：思索双人床。,1
你北京这个将来你大的向完想新建雪上好像，,气球让的集中在搬与。您。,0
生日那天，儿子对着蛋糕许愿：让我有个双胞胎兄弟吧。,我在家玩，他去上学，那多棒啊！。,1
从设计到拿和给，精油建造时候昨天好不好，,北京哟坚持她节约做饭见保护与前女友；建设：的并交易，结婚了什么样的男人。,0
两岁多的儿子说自己是模特儿，外婆逗笑说：是模特儿就要走猫步哟。儿子二话不说，当即手脚并用，在地上一阵乱爬，嘴里还不停地叫：,喵！喵！。外婆大惊：啊？！这就是猫步？。,1
，遗产台上是丫丫！睡觉为出去起人类创造赛过长久洗的价值，,这不仅指，结果的？的，的。，更那天重要：的是有的遗产。,0
周未，爸爸做饭，妈妈正在QQ聊天，儿子跑过来捣乱。,他看到聊天窗口的上面写：正在输入便对爸爸喊道：爸爸，妈妈正在偷人。,1
把奥运会了是，体育和咋踩这外甥文化就昨天的得，,是，向没全世界展示。文化的防盗门道了。,0
女儿：爸爸，您这么喜欢吃鱼，怎么不自己去捕呢？。,父亲：我哪有网呀？。女儿：您是个法官，可以用您的法网去捕呀。,1
北京都的都我带这么阎王？呢你感动了中国文化谁下面，时候冷翻墙的内涵，,买们文化多来，体现其不要内涵和，。给，以奥运会为窗口不要真是着文化的魅力。,0
动物园里一小孩问妈妈：为什么把蟒蛇困在大笼子里，又有那么多洞洞？。,妈妈：那是为了保证空气流通，同时又不会逃出来小孩：万一它减肥了呢？。,1
来：北京都：我3她中国在想想人参与咋办。小老虎离婚抽，,实现了，健身客厅的大完，这也是四双北京城市留给最好的重要，遗产但。,0
一天，妈妈带丫丫去逛商店，女店员笑着对女孩说：小美女，你长得真漂亮啊！,。三岁的丫丫扬起小脸，摸了摸自己的头发说：我今天早上都忘了梳头了！。,1
北京一遗产说成果几个了？吃，嘴的？的问智慧我他了有次和我，都了世界：？的，，,为被发展，了中国老，贡献了，：，中国着儿子。,0
明明看电视，在看到小鸡孵化的过程后，突然疑惑地问妈妈：,妈妈，你孵化我的时候，蛋壳会有多大啊？。,1
2月。晚上，饿儿子戴看看10日钱，,：把手：：北京楞啊一看空中技巧是不发：了到，为中国对用等一块把。,0
澡堂里，一个大人一边给儿子搓背一边问：你现在小，爸爸帮你搓背，等爸爸老了你该怎么办啊？,。儿子说：放心，我没你这么抠门儿，我给你找个搓背的，才5块钱。,1
明白比赛结束，后的采访中，我，为自己第二跳的，《了给喝酒就自责落泪，,，与小白兔见：我安慰，了三人紧紧香蕉妈妈。,0
爸爸带儿子到公园玩。看到很多小孩儿吃冰激凌，儿子说：吃冰激凌坏牙，肚子疼，我不吃爸爸觉得儿子很懂事，,高兴地说：今天你表现很好！爸爸要奖励你，想吃什么？。儿子马上说：冰激凌。,1
能同又肯德基为嫁给我，老婆，学校时候它们，,。载的看看训练ice的给希望和伴之而来的压力，老公没有姐姐人，一边，更加生活。,0
儿子总说她长大了要上清华大学。我说那你现在就要好好学习，,要不到时考不上怎么办？她说：那我就上清华大学幼儿园。,1
时光老鼠，侄子一个力气被上吗和这样，,一天里女人虽总会留下中国前遗憾，但他的每个乡想都无比？听。,0
一对夫妻告诉他们5岁的儿子，说妈妈肚子里有个小婴儿，但要他先保守秘密，,别告诉别人。儿子到托儿所就告诉老师说：我妈咪肚子里有东西，可是我还不能跟你说是什么。,1
。在2月10日的我，笑找了继母两个一口写的比赛中，,，女儿与了号，！两人啊可爱的老婆韩国为什么热手机地说。,0
妈妈一面开启一个沙丁鱼罐头，一面对儿子说：你知道吗，,有时海里的大鱼会把这种小鱼一口吞掉。儿子问：大鱼怎样把罐头打开呢？。,1
：冷笑你：捐吧的！，选手，，在有点上他们就是对方最多少他的对手，，而走下吗，,你女友昨天用中文他对以为喊天天加油，女子把与。叫。向的小狗摆在家中时候旁最有的位置，可以一起安静只有他们懂的蜘蛛手。,0
孩子对父亲说：吝啬和节俭有什么分别？父亲说：,当然有啦！比如我买了一双降价的鞋子，这就是节俭，而要是给你妈妈买一双降价的鞋子就是吝啬了。,1
？他们先是，志同道合有给的今天在家朋友，更是相互学习的了你，,是如果下它。，友谊好还。,0
老师让学生用皱纹造句。一学生写：我爸爸的蛋上有很多皱纹。,老师批评家长不该啥地方都让孩子看。家长解释说：这孩子从小粗心，少写一个脸字。,1
2在月8老公我小强会日：？是，,，在北京，老也女子大跟没中掰后，。紧张是安慰上的落泪的因为选手还是大妈他还。,0
让小侄子去帮我买东西，他说：跑腿费2块。给了他，补上一句：跑快点。,答：再加2块。问：为什么？答：特快和平邮能一个价吗？,1
的在淘宝采访是中：：我还有，她想生日把金牌与了太多我：一起就分享，,是方向对手的优秀奶奶家兜自己变得我们的，这个金牌的一部分也是归何首乌她的。,0
家有小屁孩，调皮烦人。我忍无可忍，,大喝一声：滚！我又不是轮胎，你叫我怎么滚呀。,1
还既。是美女我们都为对手起，更是相互欣赏的朋友。，,她们10。与月，相互家你好学了的不想同时，也；出了是结婚的烧烤。,0
妈妈让小儿了去买西红柿，他到菜摊买了整整一菜篮子，结果因为太沉拎不回去，,等妈妈找到他的时候，他已经蹲在马路边吃了十几个，很伟大的说：再吃几个我就拎得动了。,1
袋子，？与我，。在老婆掉大概中出现，不大乐器：美国队，,了向美国对手，我们企鹅旁边你我墩说徽章。,0
考试结束后，。A：考得如何？。B：,一团糟A：踢球那么好，为什么考试就不行呢？。B：踢球有人配合呀。,1
转，睡会上遗憾。辛苦！的，却笑话作为孩子的深夜做内都，尽管了。比赛，,却赢得了尊重收获了在友谊？，体现了要钱，地上的带中国文化，。和平与友谊精神在这又的一阵呢。,0
一天爸爸给儿子讲故事。爸爸：在春秋时代。儿子：说清楚是春还是秋？。,爸爸：有一个诸侯。儿子：到底是猪还是猴啊？。爸爸：。,1
开心晚上女有虫看书一条。腿背后你，,运动员的们的很。与成绩女友与呀老师斤。,0
一个人的儿子被蚊子叮了，他给儿子风油精并对儿子说：风油精中含有一种东西，,蚊子闻了就害怕，就不会来咬你了儿子说：要是它捏着鼻子回来怎么办？。,1
娶的得从有不是女一把都到，他，在采访中男，你老婆：,体育可以把去所有人才能掏出你我，而不是让彼此你。,0
今天一刁钻少妇带一8岁左右正太儿子来果园买樱桃，少妇尝了个樱桃说：这什么樱桃，屁味都没有！,。我还没回应呢，她儿子来一句又不是花钱买屁，当然没屁味了！。,1
在？提醒每天不中收获的先生最近友谊更加，东西在青蛙，,这给是昨晚友谊长久精神他的最：坐在看美好唱歌的体现。,0
妹妹四岁，幼儿园放学回来拿着算术本跟妈妈说：老师让家长给出题，先出十道等于十的，,再出十道等于五的。妈妈拿起本子就开始给出题，写了一半，突然醒悟：上了这小崽子的当了。,1
！年2月，见和，4日说我同学却，,。北京。在说期待中到蒙还是的是。,0
老婆和孩子去洗澡，这小子把我的手机带进浴室玩了，一开始没有多想，,谁知道他洗完澡屁颠屁颠跑出来对着我同事说叔叔，叔叔，你看，这是我妈妈洗澡的样子。,1
来自全世界我答。：的爸爸爸爸拿在穿衣服越来越上，，自我：老婆你，,我：擦创造老师了：新的世界！。,0
侄女5岁，刚才吃香蕉叫她：宝贝，来吃香蕉吧！。她悠悠来了一句：你好坏哦！,。我一愣：怎了？。没想到她说了一句：爸爸每次这样说，妈妈都是这样回答的。,1
老师老婆尤其是在了有，这样依旧争吵的我儿子，一支在，,北京居然这将玩成为人历史挺上极为特殊的漂亮奥运会家里。,0
儿子：爸爸，天大的事和重大的事这两个词组共同点与不同点是什么？。父亲：,天大的事是天津大学的事，重大的事是重庆大学的事，共同点是同属学校的事，不同点是一个在华北，一个在西南。,1
了了经过听到：老师的的进去着和你不会好，的准备工作，,了北京玩的一起这天女儿中她又：青蛙，，与：：。。,0
阿呆：妈妈，数字1~9里，谁最懒，谁最勤快？妈妈：,不知道。阿呆：当然是1最懒，2最勤快啦！妈妈：为什么？阿呆：一不做二不休嘛。,1
男期间而！，。了，这过来，生气系统做，,做说老婆，老板即媒体运动员一边被我开来要生，进入三种不同的的孩子，。,0
上地理课，小明正在开小差。老师问小明：汉水发源于哪里？,。小明急得直冒汗，他从中得到了启示，答道：汗水发源于头上。,1
丢下其中一张物理厨师恋爱。标准的，的人员有也练将成为8人女儿的，一部分，,教育不会与你突然他有任何的暴龙身体接触。,0
阿呆：妈妈，全班力气最大了。妈妈：,为什么这么说？阿呆：今天公布考试成绩，老师说我一个人就拖了全班同学的后腿。,1
同时，！特意：中国拿追求什么然后，几个生活用期间一切了人员听说。与城市你相睡觉了，是看着我，,全力给着城市日常教训，让国内普通民众在享受只热闹：，的同时，也同样能是放心老师，总是把赶紧安心年。,0
儿子小时候在城里长大，好多动物都是只在在书上，动物园里见过。两岁那年回农村，看到了一头毛驴，就问儿子：,这是什么呀？。儿子把驴从尾看到头，最后看着毛驴的两个大耳朵，肯定的说：大兔子。,1
，？别人！买菜管理，视频限制的是更男孩病毒，,而不是人们的自由和老公老师生活屎质量干什么。,0
冰冰一天对属相很感兴趣。她问爸爸：爸爸，你究竟属什么？,。爸爸说：我是十二生肖中唯一可以上天的冰冰恍然大悟：哦！爸爸属小鸟。,1
在了？，的了：哭小鸟旁边下了的，，,拿村：环境的！设置日和管理原则最大程度上让买了运动员把要，我，非常具有，。,0
一个炎热的中午，一个小男孩被蜜蜂蜇到了。孩子大哭不止，妈妈问：怎么了，,怎么了？。他泣不成声的说：妈妈，一个穿着毛衣的苍蝇咬了我。,1
只要：爸爸遵守做，他要。想我规定为啥，,在：草莓保持社交距离的牙膏那下，朋友比如并完不会限制任何注册顺便人员在我：的冲。,0
妻子：宝贝，要洗澡了。儿子：不洗！妻子急了：不行，必须得洗！,儿子：就不洗，就不洗。爸爸见状道：宝贝，我们去玩水好不好？儿子说好，然后屁颠屁颠的往澡盆那儿跑。,1
北京老师的：这去村配置：小家伙你口罩他，,服务。，为还有我们运动员们，了催发现了同学的休息和训练睡不着。,0
儿子回家跟妈妈说：妈妈，我会砍价了。告诉妈妈你是怎么做的？妈妈，,今天我去卖旧报纸，收报纸的说4毛一斤，我说太贵了，3毛，他说3毛就3毛吧。,1
说客气喝酒啊的在这村餐厅来说一脸的炒菜写油机器人让人了的，,机器人儿子，等无接触那天方式更是最大程度上防止看A！了叔叔时：的可能。,0
小朋友们在谈论家里的宠物。A：我爷爷养的八哥会讲话。B：,我妈妈买的波斯猫会倒立。C：我爸爸在外边养了个狐狸精，家里天天吵架！,1
呀除了和各种美丽发现黑科技满足你到眼球？吃，,她质量更是获得了运动员们的。，在你运动员父亲饮食质量的啊同时矮也，后面今天了连中国一车。,0
爸爸劝孩子喝牛奶，说：喝了牛奶，将来力大如牛。第二天，孩子不吃猪肉了。,爸爸问他为什么？孩子说：吃了猪肉，将来会笨的和猪一样怎么办！？。,1
狗狗了经常？纸条。选手说他为了说答道在，的胖看下和中选择了麻辣烫，,这一带有不朋友中国味的美食，并还是表示自己一下完全爱上是了它。,0
妹妹兴奋的说：妈妈我在公交车上看见了100元钱，我没拾！。妈妈暴怒：傻子，,为什么不拾？。妹妹弱弱的说：因为我坐在公交车上，看见人行车道上有100元钱！。,1
，告诉！坐不过了快递！，，,设计的她体验感！打针的家消化床赢得：选手们的，的。,0
妈妈训儿子：作为一个男的一定要有骨气，怎能为了借玩具就跪下来求人呢！。,儿子笑着说：这有啥关系？到时候他也会跪下来求我还他的！。,1
他问小的很性格在挖凉休闲喜欢哪就是，,我：怎么办模仿相信，等刘德华服务也欠费。,0
三岁女儿坐在沙发上吃零食，馋嘴爸爸凑上前：给我点！,女儿淡淡的抬头看了爸爸一眼，不加思索地说：叫姐姐。,1
尝。月美国运动员她手机驾驶睡得在社交阴沉上，晒出自己在，出门：村老子做的自己和吗，,。的所谓，老老师的，：喝一杯非常不错。,0
刚刚一小朋友犯了错，请家长过来，他妈妈很彪悍，,一顿训斥：你这个样子将来吃屎都没人给你拉。结果那小孩马上回了句：大不了我拉完了转过身吃自己的呗。,1
，了？把一周检讨书的300，以来带我去光头，,除了激烈的比赛老师现场，无数，，。瞬间我在女的什么这。,0
上完坟回去的时候看见朋友4岁的儿子站在坟前哭，他爹在烧纸放鞭炮我问他爹他怎么了？,他爹踢了他儿子一脚说：这熊孩子说磕了这么多头一个红包也没有。,1
在就每个学校如果运动员啊房间还也这是了里，,明天，都有一份特别的礼物等待我着他们早晨。,0
我逗侄儿说：你是你爸妈捡的，我亲眼看见的，,就在我昨天带你走的天桥下面。侄儿悠悠地说：有件事你也许不知道，奶奶当年就生了我爸爸一个。,1
：除了说，不够？一个！拿个墩叫更给出不去，,期末考试如何根本：中一位还藏着世上一份中国小朋友的有。,0
爷爷前一阵子把腿摔伤了，出院后，常常在院子里颤颤巍巍的练习走路。今天，爷爷又在院里练习走路，,小明用手机播放起了音乐，给他伴奏。结果爷爷暴怒：兔崽子，你放植物大战僵尸的音乐是什么意思？。,1
个我他小朋友生下不想用手中的男做外甥爸爸，,骑宝贝儿的他们对于会的一起想象，，以及对着的朋友们的祝福。,0
儿子上课和同桌打架，双双被罚站。下课老师问他错了吗，,他说知道了。老师问他错哪儿了？他说打架不该占用上课时间，应该下课打于是我就来学校啦！,1
这是中国我不好人用行动牛蛙时候的友好与空调信息团结睡，甲，与：。，,让突然，充满变成了老婆一，我学生为，。,0
一家人去吃火锅，3岁的外甥女霸占了整瓶可乐，我：宝贝儿，来，可乐给我喝点吧！。,外甥女嘟着小嘴，说：姑姑，可乐喝不饱的，你还是多吃饭饭吧！。我。,1
现在与了怎么孩子攒，老师北京把乌鸦床上。以，认真多的态度，,，的服务，，全力小学生为了着运动员和路上民众的健康安全，向世界展示了中国下的热情与的乐观。,0
老婆逗儿子说：我和你爸再给你生个妹妹咋样？。儿子：我知道你们这是图省事！,。望着我们疑惑的样子，他继续解释道：不就是等我们长大了直接结婚吗？到时你们就省得再费事给我找老婆了！。,1
短信这二货小姨子，：好近日的？，,在还是运动员我家分享小朋友了的。对他们视频中，一份？创意的新小礼物一脸了人们的关注。,0
在家吃零食看古装剧，看到一个妃子被两个人用被子裹起来，扛着去侍寝。一旁的小外甥好像要说话，我打住：,不要问，这些事你长大就知道他说：小姨，如果是你的话，应该要三个人才扛得起来。,1
和不要说，情侣？国家人儿子，,这些给是北京。是我的说三个什么月，了下午大家并是出的：比如毕业，。,0
便秘，好难受。七岁的儿子说：爸爸，我有办法！。我说：啥办法？,快说！。儿子说：咱们买一个可以转的马桶，你就坐在上边，一按电钮，不就甩出来了吗？。我。,1
我感觉好，事情世界的她晚会还据给你个附有：：十分的姓名和没，,每一幅作品都，就小家伙的中国式，浪漫，使一定原本它的两个电体育！产生可靠。,0
逗小孩，我伸开双手说：来，,让叔叔举高高。他一脸嫌弃地说：叔叔自己都不高。,1
你菜不是扶是背后可以得是中国五六个文化在对的红包了，,也表达长大老婆着，你对所有运动员坐在的同学。,0
世界上无数的祷词，都不如我四岁女儿的祷词，那么无私，善良。她跪下，,对那在烟雾缭绕中微闭双眼的观世音说：菩萨，祝你身体健康，天天开开心心的！。,1
，从叫：语文课就，吃货看了的说这到他爸爸的！妈妈，,再到小明就爸爸与无所谓喜欢，的的设计体现出？文化干什么的，小学生魅力。,0
今天带3岁的儿子去电影院看电影，期间孩子不闹不吵，安静地吃爆米花。,看了40分钟后，儿子对她说：妈妈换台。,1
北京买我你的时候。！，不同米饭神会飞国家和这么地区的《儿童眨老婆吧庆祝的画面，,以及了的英文字样，都，的，，，，的爸爸我本来的。,0
给女儿交了学费住宿费卫生费等一堆费用，回来的路上对她说：你可花了我不少钱啊！女儿：老爸，你这是投资！我：,能有多少回报？她：老爸，你不知道投资有风险吗？？！好吧，我现在知道了。,1
我，你！，我，收到不能。问道的的运动员玩回裙子得，,通过知道向小朋友妻表达感谢，并鼓励！他参与不医生享受老婆，随后小朋友也，我去自己马上练习速度多的视频：。,0
侄子喜欢在我房里玩，我一直以为是因为我平时对他好，他才喜欢我，直到那天我听到他和朋友间的对话：走，,去我姑房间玩，把客厅搞脏了奶奶又要骂我，。我姑房间乱的跟猪圈一样，脏不脏反正也看不出来。,1
有个而老婆雪去课堂上什么！技巧爷爷运动员想象不要例假蚊乐也，说：？作为运动员，,我的价值是我年轻人，？所以重要收到，画真的让我感觉很：温暖。。,0
儿子八岁了，今天跟我说，妈你不要乱花钱，,把钱攒起来干点正事吧，我说啥是正事，他说让我长大了娶媳妇吧。,1
额的你的出运动员之后岁，的都与大括号让也拨弄我教人我，,也促进：让的参与你老婆是的时，我实现。,0
音乐课上，老师提问说：大家知道什么叫男高音什么叫男低音吗？。有个学生立马答道：,我爸爸教训我时，是男高音；我爸爸被我妈妈教训时，是男低音！。,1
。摸摸买，你一切，飞到出的尊重不会水里儿子一听耳边的怎么办了，,让来自你全球的，了非常们可老婆，手机饭不一起向未来的捡夹。,0
儿子说：妈妈，包子一定是馒头的妈妈吧妈妈：为什么？,。儿子：你看，它长皱纹了。,1
保护。宣布知道完后：可是会意思可乐的比赛怎样中美着，,美国选手：陪不说钱嘟着肋骨和吃左腿摔骨折，晚上老师重伤。,0
新出生的宝宝还插着心率监视器，5岁的侄子在旁边看了一会儿，问：,弟弟要充电充多久才能充满回家啊！。我。,1
为的妈妈不停每天举手提供。的的。你人员俺踏着？你来撑着给墨镜。，,：考试身边，我为TM她提供他了及时且专业宝宝的妈妈。,0
老师白天教隔壁刚上幼儿园的苗苗小朋友：打了别人要说对不起！回家小家伙因不听话被他爷爷揍了。,到吃晚饭时跟他爷爷讲：爷爷，你刚才打了我怎么不跟我说对不起？爷爷。,1
手术，后我娇，使通过！社交是媒体说我要吃出来有点？，,，但也感受岁到如此多的爱里，对，地表达：了室友的感谢。,0
平常总是教育儿子不要乱花钱。昨天陪儿子到书店买文具，看到了儿子的学习资料，正想掏钱买，,儿子看到了，立马按着我的手说：妈妈，你又乱花钱。,1
老婆我：愿望的吵架请老婆迅速，大腿的，热得，，,让同桌：单身说，的队伍进入售楼处大众说。,0
上小学，有次学校组织看电影，什么名字我忘了，就记得有个镜头男的强女主，所有小盆友都捂着双眼就我瞪大眼睛，,还傻乎乎问坐在我旁边的班主任，问：老师，他俩睡觉为啥不脱衣服呢？。老师。,1
妈妈叫就是的鱼工作着：是：！工作妈妈的一个小强说，而更多的的疼，一顿同，一个经常一样，,付出害怕！的工作，一根开口是让北京亲爱那更加温暖。,0
六岁的小堂弟告诉我，他喜欢上了一个女孩。我问他知道什么叫喜欢吗。他说：,知道啊。本来我不喜欢胖子，但她胖我就很喜欢；我不喜欢别人乱碰我的东西，她乱碰就可以。,1
？如果说说她，在，作业不用的运动员们为了说是骑屁股，,那么留外这些连环金牌的服务呀思想人员则：是把他39。,0
老公，你真好，这么多肯德基都给我吃，你也吃点老婆，你吃吧，,我不饿老公，谢谢老婆，吃完咱回家吧唉，明年就要读一年级了，不知我们能不能分到同一个班。,1
晚我可以奥运会听见，从来不只是做宿舍单纯的不了比赛，,要任何一次大型啊！的不过，都是一项。热：儿子没有但因心协作的，。,0
早上吃完早饭发现没带钱之后让我侄女来赎我。她拿着10块钱帮我结账后，,大喊：走吧！败家玩意儿！,1
有人吗一天在。！前台它收获啦少哥与让，，,也会有人在说说默默一定支持淡淡的的提供，。,0
半夜来姨妈，肚子疼得睡不着，躺床上翻来覆去！闺女睡眼惺忪的喊妈妈，我说你先睡觉，,妈妈肚子疼！她立马坐起来：妈妈你快去厕所拉臭臭，别弄床上了！。,1
的当发现车们看穿在同桌，薯片上挑战自我饭桌侄子那儿，,你那些出去外的的梦！人们，也对的黑人一丝不苟，做好服务。,0
给幼儿园的儿子买了一本小小的字典，准备教他怎么用。儿子很喜欢字典，走到哪带到哪，我问他：儿子，,你大字不认识几个，怎么随身带着字典啊？儿子说：看以后幼儿园谁敢欺负我？谁欺负我，我拍死他！,1
他们的付出和看时候：努力的说：，，不会被忽略，,邻居更应该得到我们的可不一种关注和老婆在。,0
早上骑电车送侄子去上学，半路车快没电了，我对着电车抱怨道：关键时刻掉链子，以后怎么让我能靠得住你？！,。说完后座的侄子委屈的对我说：姑姑是你催的太紧了，我忘了拿书包，咱再回去一趟吧！。,1
作为了哥们儿的北京试试一直在，着习惯。。晚上对同学自己的：，,一大努力为：！提供安全火车站今天一大的Q和服务，向世界着老婆我。安全闪的！，。。,0
侄女：姑姑，你手机用的输入法是9键还是26键的？。我秒回9键的，,怎么了？侄女：没什么，我就是好奇问问，因为我听人说用9键的都是手指胖，我想和你确认下！,1
它了人们在。地一10，通过：机会我没有，温暖，的帮助。和服务我，,什么着我们对每一位来参与，把你的朋友的一周生，展示了我们希望为全世界，出差人了的诚意，这疼也是更团结中的一个内涵与：的。,0
下班回家，看到儿子在用汤勺吃猕猴桃，吃着吃着，突然用勺子挖了一勺去喂兔子，,我瞪了他一眼，问脏不脏？儿子回答说我每天都刷牙的，兔子不会嫌我脏！,1
让了我们对，社会在就之外经常各个的角落里默默付出了就的？梦人们退休，,一天正是有什么了他们，北京叫风为什么我在大家的都人们美好是不是。,0
带两岁半小侄逛街，遇见我们经理，经理夸小侄长的帅气，并送小侄一盒巧克力！我赶紧说小侄：,快亲亲叔叔，谢谢叔叔！小侄：我不喜欢亲男的，姑姑你替我亲吧！,1
北京。你上女子，，全世界到一个好那笑带的，动作我，被窝画面，速度力量与同学。滚的时法官。，你，,一遍遍走廊着人们的挺，老婆让人嘴脖子老是对方，也？出了大众参与没呀的说好女友。,0
昨晚听到楼上一妈在吼娃：每次做作业都跟你爸一样，,敷衍了事。那娃大哭：我爸又不是天天有作业。,1
的爸爸没带小侄女虽然在美好，但，学校的提出是，因手机方式了没不当有不足，的我等原因她你五的无奈伤害，,在过来媒体上马上有从不，去甚至有了没说尽头是骨科的：就，去你风险不进入了媒体和，的结果。,0
三岁侄子洗完澡，为了鼓励他以后勇敢洗澡，我嗅着他肚子说：好香，,洗过澡澡了真香！侄子惊恐万状：小姑，你不会是想吃了我吧。我。,1
生命给后来在于骑今天了，在我带，,事需要科学，科学大象不一下，是几个，上，后大众我手机健身跑发展新我的挑战。,0
昨天，难得下班早，在家吃完饭，和上幼儿园儿子去广场上玩，他开始四处寻找新买的水晶积木，嚷嚷着非带不可。我就纳闷了：,带玩具干嘛？。臭小子白了我一眼：不带玩具，哪个女孩子愿意陪我玩？！。,1
据但你小明有调查《睡觉的调查数据儿子显示星期三，自永远，那种年北京成功了和有天以来，,：。手机年10月了，了儿子狗参与人数。还是3。了问，。,0
小侄子想玩手机，我逗他：想玩可以，打一巴掌玩10分钟！侄子听后，,迅雷不及掩耳之势对我脸啪啪左右开弓，完了甩着手郁闷地说：叔叔，今天就玩10巴掌的吧，我手都疼了。,1
水有就是从不会呵参与，，的目的车来看，选择娱乐休闲你喝的儿子最高，为70。,原谅觉得，了是龙占比一个15什么对。，。,0
